,0,1,2,3,4,5,6,7,8,9
0,0.1478155106306076,-0.016076255589723587,0.13695640861988068,-0.07838360220193863,-0.01417966466397047,-0.032501570880413055,0.07082944363355637,-0.02584204636514187,0.10609438270330429,0.07431598007678986
1,0.19155292212963104,0.032614175230264664,-0.17980000376701355,-0.15468381345272064,-0.028133725747466087,-0.1034616082906723,0.016420632600784302,0.0022419821470975876,-0.013482377864420414,-0.048972032964229584
2,0.12345810234546661,-0.13949203491210938,0.01631278544664383,0.09178343415260315,0.05219775065779686,-0.05029122531414032,0.07385370135307312,0.015017496421933174,0.09866520017385483,-0.01245813723653555
3,0.12661568820476532,-0.09507380425930023,0.10049033164978027,0.07740644365549088,-0.03571972995996475,0.05806359276175499,0.05195655673742294,-0.02852076105773449,0.048372719436883926,0.041729576885700226
4,0.08722604811191559,0.023197397589683533,0.003644020529463887,0.1162765771150589,0.023390555754303932,-0.05584736540913582,0.030923886224627495,0.02778233215212822,-0.08573053777217865,-0.0921689048409462
5,0.2064068466424942,0.013833196833729744,0.04730283468961716,0.14104007184505463,-0.03404393419623375,-0.06800097227096558,0.12860244512557983,0.006885525304824114,-0.11262950301170349,-0.11142005771398544
6,0.27518758177757263,-0.0001227745960932225,0.12455536425113678,-0.2522892653942108,-0.03279665485024452,-0.12437425553798676,-0.016726937144994736,0.01197596825659275,-0.15491898357868195,-0.03850165754556656
7,0.1897779107093811,-0.032519981265068054,-0.05742601677775383,-0.05586026981472969,-0.0429033525288105,-0.07237771153450012,-0.03875927999615669,0.0077674295753240585,0.049076568335294724,0.0009136064327321947
8,0.13271845877170563,-0.06864448636770248,0.07507666200399399,-0.013606320135295391,0.017535770311951637,-0.05749540776014328,0.011647399514913559,0.04646793752908707,0.006796603556722403,0.08578679710626602
9,0.3016521632671356,-0.2599771022796631,-0.13754095137119293,0.019521357491612434,0.029056180268526077,-0.16648581624031067,0.09774336218833923,0.021612605080008507,0.09356796741485596,0.04353474825620651
10,0.13412809371948242,0.09894905984401703,-0.03299424797296524,0.021112393587827682,0.09737586975097656,0.05429525673389435,0.003158196806907654,-0.05739268288016319,-0.06664776057004929,0.07614818960428238
11,0.21016091108322144,-0.13904918730258942,-0.13943718373775482,-0.038462359458208084,-0.028847642242908478,0.009478217922151089,-0.006462962366640568,0.18901404738426208,0.0002588086063042283,-0.07148592919111252
12,0.1313101053237915,0.0991683304309845,0.012850204482674599,0.005089081358164549,-0.04734501615166664,0.039223600178956985,-0.03758649155497551,0.04737813398241997,-0.0046559469774365425,-0.013510171324014664
13,0.16810838878154755,0.15806052088737488,0.09556860476732254,0.013307608664035797,-0.06052767112851143,0.025707103312015533,0.18355046212673187,-0.24983303248882294,0.11895588785409927,-0.07850219309329987
